,artist_name,artist_popularity,artist_id,track_name,track_popularity,track_duration_ms,track_id,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
50,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,King Kong,34,192857,6HYYcu9msYPkQzWCVFl0o8,4v25w5u9JmarAGjE3jcByx,0.907,0.611,0,-4.503,1,0.264,0.252,0.0,0.0616,0.353,139.992,audio_features,6HYYcu9msYPkQzWCVFl0o8,spotify:track:6HYYcu9msYPkQzWCVFl0o8,https://api.spotify.com/v1/tracks/6HYYcu9msYPkQzWCVFl0o8,https://api.spotify.com/v1/audio-analysis/6HYYcu9msYPkQzWCVFl0o8,192857,4
51,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,King Kong,34,192857,6HYYcu9msYPkQzWCVFl0o8,4v25w5u9JmarAGjE3jcByx,0.907,0.611,0,-4.503,1,0.264,0.252,0.0,0.0616,0.353,139.992,audio_features,6HYYcu9msYPkQzWCVFl0o8,spotify:track:6HYYcu9msYPkQzWCVFl0o8,https://api.spotify.com/v1/tracks/6HYYcu9msYPkQzWCVFl0o8,https://api.spotify.com/v1/audio-analysis/6HYYcu9msYPkQzWCVFl0o8,192857,4
52,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Coronao Now,55,215311,1Av4ChDuM109uDHVn4fuqS,4v25w5u9JmarAGjE3jcByx,0.939,0.732,6,-7.496,0,0.256,0.158,0.00457,0.12,0.716,118.022,audio_features,1Av4ChDuM109uDHVn4fuqS,spotify:track:1Av4ChDuM109uDHVn4fuqS,https://api.spotify.com/v1/tracks/1Av4ChDuM109uDHVn4fuqS,https://api.spotify.com/v1/audio-analysis/1Av4ChDuM109uDHVn4fuqS,215312,4
53,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Coronao Now,55,215311,1Av4ChDuM109uDHVn4fuqS,4v25w5u9JmarAGjE3jcByx,0.939,0.732,6,-7.496,0,0.256,0.158,0.00457,0.12,0.716,118.022,audio_features,1Av4ChDuM109uDHVn4fuqS,spotify:track:1Av4ChDuM109uDHVn4fuqS,https://api.spotify.com/v1/tracks/1Av4ChDuM109uDHVn4fuqS,https://api.spotify.com/v1/audio-analysis/1Av4ChDuM109uDHVn4fuqS,215312,4
54,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Coronao Now,55,215311,1Av4ChDuM109uDHVn4fuqS,4v25w5u9JmarAGjE3jcByx,0.939,0.732,6,-7.496,0,0.256,0.158,0.00457,0.12,0.716,118.022,audio_features,1Av4ChDuM109uDHVn4fuqS,spotify:track:1Av4ChDuM109uDHVn4fuqS,https://api.spotify.com/v1/tracks/1Av4ChDuM109uDHVn4fuqS,https://api.spotify.com/v1/audio-analysis/1Av4ChDuM109uDHVn4fuqS,215312,4
55,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Coronao Now,55,215311,1Av4ChDuM109uDHVn4fuqS,4v25w5u9JmarAGjE3jcByx,0.939,0.732,6,-7.496,0,0.256,0.158,0.00457,0.12,0.716,118.022,audio_features,1Av4ChDuM109uDHVn4fuqS,spotify:track:1Av4ChDuM109uDHVn4fuqS,https://api.spotify.com/v1/tracks/1Av4ChDuM109uDHVn4fuqS,https://api.spotify.com/v1/audio-analysis/1Av4ChDuM109uDHVn4fuqS,215312,4
56,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Dembow y Reggaeton,39,248589,4Kv0mUcEpaHDjNSzFpYvIU,4v25w5u9JmarAGjE3jcByx,0.882,0.924,5,-1.058,1,0.07,0.31,0.0145,0.295,0.71,117.024,audio_features,4Kv0mUcEpaHDjNSzFpYvIU,spotify:track:4Kv0mUcEpaHDjNSzFpYvIU,https://api.spotify.com/v1/tracks/4Kv0mUcEpaHDjNSzFpYvIU,https://api.spotify.com/v1/audio-analysis/4Kv0mUcEpaHDjNSzFpYvIU,248590,4
57,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Dembow y Reggaeton,39,248589,4Kv0mUcEpaHDjNSzFpYvIU,4v25w5u9JmarAGjE3jcByx,0.882,0.924,5,-1.058,1,0.07,0.31,0.0145,0.295,0.71,117.024,audio_features,4Kv0mUcEpaHDjNSzFpYvIU,spotify:track:4Kv0mUcEpaHDjNSzFpYvIU,https://api.spotify.com/v1/tracks/4Kv0mUcEpaHDjNSzFpYvIU,https://api.spotify.com/v1/audio-analysis/4Kv0mUcEpaHDjNSzFpYvIU,248590,4
58,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Dembow y Reggaeton,39,248589,4Kv0mUcEpaHDjNSzFpYvIU,4v25w5u9JmarAGjE3jcByx,0.882,0.924,5,-1.058,1,0.07,0.31,0.0145,0.295,0.71,117.024,audio_features,4Kv0mUcEpaHDjNSzFpYvIU,spotify:track:4Kv0mUcEpaHDjNSzFpYvIU,https://api.spotify.com/v1/tracks/4Kv0mUcEpaHDjNSzFpYvIU,https://api.spotify.com/v1/audio-analysis/4Kv0mUcEpaHDjNSzFpYvIU,248590,4
59,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Dembow y Reggaeton,39,248589,4Kv0mUcEpaHDjNSzFpYvIU,4v25w5u9JmarAGjE3jcByx,0.882,0.924,5,-1.058,1,0.07,0.31,0.0145,0.295,0.71,117.024,audio_features,4Kv0mUcEpaHDjNSzFpYvIU,spotify:track:4Kv0mUcEpaHDjNSzFpYvIU,https://api.spotify.com/v1/tracks/4Kv0mUcEpaHDjNSzFpYvIU,https://api.spotify.com/v1/audio-analysis/4Kv0mUcEpaHDjNSzFpYvIU,248590,4
60,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Mueve la Cadera,47,193500,2fiNbfoUP150yrZom2xdgA,4v25w5u9JmarAGjE3jcByx,0.943,0.92,7,-5.788,1,0.0668,0.0698,0.494,0.125,0.406,119.983,audio_features,2fiNbfoUP150yrZom2xdgA,spotify:track:2fiNbfoUP150yrZom2xdgA,https://api.spotify.com/v1/tracks/2fiNbfoUP150yrZom2xdgA,https://api.spotify.com/v1/audio-analysis/2fiNbfoUP150yrZom2xdgA,193500,4
61,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Mueve la Cadera,47,193500,2fiNbfoUP150yrZom2xdgA,4v25w5u9JmarAGjE3jcByx,0.943,0.92,7,-5.788,1,0.0668,0.0698,0.494,0.125,0.406,119.983,audio_features,2fiNbfoUP150yrZom2xdgA,spotify:track:2fiNbfoUP150yrZom2xdgA,https://api.spotify.com/v1/tracks/2fiNbfoUP150yrZom2xdgA,https://api.spotify.com/v1/audio-analysis/2fiNbfoUP150yrZom2xdgA,193500,4
62,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Mueve la Cadera,47,193500,2fiNbfoUP150yrZom2xdgA,4v25w5u9JmarAGjE3jcByx,0.943,0.92,7,-5.788,1,0.0668,0.0698,0.494,0.125,0.406,119.983,audio_features,2fiNbfoUP150yrZom2xdgA,spotify:track:2fiNbfoUP150yrZom2xdgA,https://api.spotify.com/v1/tracks/2fiNbfoUP150yrZom2xdgA,https://api.spotify.com/v1/audio-analysis/2fiNbfoUP150yrZom2xdgA,193500,4
63,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Mueve la Cadera,47,193500,2fiNbfoUP150yrZom2xdgA,4v25w5u9JmarAGjE3jcByx,0.943,0.92,7,-5.788,1,0.0668,0.0698,0.494,0.125,0.406,119.983,audio_features,2fiNbfoUP150yrZom2xdgA,spotify:track:2fiNbfoUP150yrZom2xdgA,https://api.spotify.com/v1/tracks/2fiNbfoUP150yrZom2xdgA,https://api.spotify.com/v1/audio-analysis/2fiNbfoUP150yrZom2xdgA,193500,4
64,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Pa Pa Pa,37,165641,63Ke0I5El8i1gGbJY8GPnv,4v25w5u9JmarAGjE3jcByx,0.977,0.728,11,-4.135,1,0.0798,0.691,0.126,0.4,0.905,116.995,audio_features,63Ke0I5El8i1gGbJY8GPnv,spotify:track:63Ke0I5El8i1gGbJY8GPnv,https://api.spotify.com/v1/tracks/63Ke0I5El8i1gGbJY8GPnv,https://api.spotify.com/v1/audio-analysis/63Ke0I5El8i1gGbJY8GPnv,165641,4
65,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Pa Pa Pa,37,165641,63Ke0I5El8i1gGbJY8GPnv,4v25w5u9JmarAGjE3jcByx,0.977,0.728,11,-4.135,1,0.0798,0.691,0.126,0.4,0.905,116.995,audio_features,63Ke0I5El8i1gGbJY8GPnv,spotify:track:63Ke0I5El8i1gGbJY8GPnv,https://api.spotify.com/v1/tracks/63Ke0I5El8i1gGbJY8GPnv,https://api.spotify.com/v1/audio-analysis/63Ke0I5El8i1gGbJY8GPnv,165641,4
66,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Pa Pa Pa,37,165641,63Ke0I5El8i1gGbJY8GPnv,4v25w5u9JmarAGjE3jcByx,0.977,0.728,11,-4.135,1,0.0798,0.691,0.126,0.4,0.905,116.995,audio_features,63Ke0I5El8i1gGbJY8GPnv,spotify:track:63Ke0I5El8i1gGbJY8GPnv,https://api.spotify.com/v1/tracks/63Ke0I5El8i1gGbJY8GPnv,https://api.spotify.com/v1/audio-analysis/63Ke0I5El8i1gGbJY8GPnv,165641,4
67,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Pa Pa Pa,37,165641,63Ke0I5El8i1gGbJY8GPnv,4v25w5u9JmarAGjE3jcByx,0.977,0.728,11,-4.135,1,0.0798,0.691,0.126,0.4,0.905,116.995,audio_features,63Ke0I5El8i1gGbJY8GPnv,spotify:track:63Ke0I5El8i1gGbJY8GPnv,https://api.spotify.com/v1/tracks/63Ke0I5El8i1gGbJY8GPnv,https://api.spotify.com/v1/audio-analysis/63Ke0I5El8i1gGbJY8GPnv,165641,4
68,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Tecnobow,36,228655,1vmhmyTKGTayZI3gBX9YuV,4v25w5u9JmarAGjE3jcByx,0.805,0.867,2,-4.67,1,0.181,0.126,6.67e-06,0.188,0.754,119.028,audio_features,1vmhmyTKGTayZI3gBX9YuV,spotify:track:1vmhmyTKGTayZI3gBX9YuV,https://api.spotify.com/v1/tracks/1vmhmyTKGTayZI3gBX9YuV,https://api.spotify.com/v1/audio-analysis/1vmhmyTKGTayZI3gBX9YuV,228655,4
69,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Tecnobow,36,228655,1vmhmyTKGTayZI3gBX9YuV,4v25w5u9JmarAGjE3jcByx,0.805,0.867,2,-4.67,1,0.181,0.126,6.67e-06,0.188,0.754,119.028,audio_features,1vmhmyTKGTayZI3gBX9YuV,spotify:track:1vmhmyTKGTayZI3gBX9YuV,https://api.spotify.com/v1/tracks/1vmhmyTKGTayZI3gBX9YuV,https://api.spotify.com/v1/audio-analysis/1vmhmyTKGTayZI3gBX9YuV,228655,4
70,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Tecnobow,36,228655,1vmhmyTKGTayZI3gBX9YuV,4v25w5u9JmarAGjE3jcByx,0.805,0.867,2,-4.67,1,0.181,0.126,6.67e-06,0.188,0.754,119.028,audio_features,1vmhmyTKGTayZI3gBX9YuV,spotify:track:1vmhmyTKGTayZI3gBX9YuV,https://api.spotify.com/v1/tracks/1vmhmyTKGTayZI3gBX9YuV,https://api.spotify.com/v1/audio-analysis/1vmhmyTKGTayZI3gBX9YuV,228655,4
71,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Tecnobow,36,228655,1vmhmyTKGTayZI3gBX9YuV,4v25w5u9JmarAGjE3jcByx,0.805,0.867,2,-4.67,1,0.181,0.126,6.67e-06,0.188,0.754,119.028,audio_features,1vmhmyTKGTayZI3gBX9YuV,spotify:track:1vmhmyTKGTayZI3gBX9YuV,https://api.spotify.com/v1/tracks/1vmhmyTKGTayZI3gBX9YuV,https://api.spotify.com/v1/audio-analysis/1vmhmyTKGTayZI3gBX9YuV,228655,4
72,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Jalapeño,33,184033,2AHa7OpB4SBInxxqEUr772,4v25w5u9JmarAGjE3jcByx,0.92,0.972,1,-1.798,1,0.174,0.265,0.0121,0.784,0.76,118.979,audio_features,2AHa7OpB4SBInxxqEUr772,spotify:track:2AHa7OpB4SBInxxqEUr772,https://api.spotify.com/v1/tracks/2AHa7OpB4SBInxxqEUr772,https://api.spotify.com/v1/audio-analysis/2AHa7OpB4SBInxxqEUr772,184034,4
73,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Jalapeño,33,184033,2AHa7OpB4SBInxxqEUr772,4v25w5u9JmarAGjE3jcByx,0.92,0.972,1,-1.798,1,0.174,0.265,0.0121,0.784,0.76,118.979,audio_features,2AHa7OpB4SBInxxqEUr772,spotify:track:2AHa7OpB4SBInxxqEUr772,https://api.spotify.com/v1/tracks/2AHa7OpB4SBInxxqEUr772,https://api.spotify.com/v1/audio-analysis/2AHa7OpB4SBInxxqEUr772,184034,4
74,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Jalapeño,33,184033,2AHa7OpB4SBInxxqEUr772,4v25w5u9JmarAGjE3jcByx,0.92,0.972,1,-1.798,1,0.174,0.265,0.0121,0.784,0.76,118.979,audio_features,2AHa7OpB4SBInxxqEUr772,spotify:track:2AHa7OpB4SBInxxqEUr772,https://api.spotify.com/v1/tracks/2AHa7OpB4SBInxxqEUr772,https://api.spotify.com/v1/audio-analysis/2AHa7OpB4SBInxxqEUr772,184034,4
75,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Jalapeño,33,184033,2AHa7OpB4SBInxxqEUr772,4v25w5u9JmarAGjE3jcByx,0.92,0.972,1,-1.798,1,0.174,0.265,0.0121,0.784,0.76,118.979,audio_features,2AHa7OpB4SBInxxqEUr772,spotify:track:2AHa7OpB4SBInxxqEUr772,https://api.spotify.com/v1/tracks/2AHa7OpB4SBInxxqEUr772,https://api.spotify.com/v1/audio-analysis/2AHa7OpB4SBInxxqEUr772,184034,4
76,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Pa' Jamaica (Remix),37,304871,7t1F2To6T2LN70XqB0q9Gv,4v25w5u9JmarAGjE3jcByx,0.857,0.981,11,-1.968,0,0.0519,0.189,0.00164,0.692,0.91,116.994,audio_features,7t1F2To6T2LN70XqB0q9Gv,spotify:track:7t1F2To6T2LN70XqB0q9Gv,https://api.spotify.com/v1/tracks/7t1F2To6T2LN70XqB0q9Gv,https://api.spotify.com/v1/audio-analysis/7t1F2To6T2LN70XqB0q9Gv,304872,4
77,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Pa' Jamaica (Remix),37,304871,7t1F2To6T2LN70XqB0q9Gv,4v25w5u9JmarAGjE3jcByx,0.857,0.981,11,-1.968,0,0.0519,0.189,0.00164,0.692,0.91,116.994,audio_features,7t1F2To6T2LN70XqB0q9Gv,spotify:track:7t1F2To6T2LN70XqB0q9Gv,https://api.spotify.com/v1/tracks/7t1F2To6T2LN70XqB0q9Gv,https://api.spotify.com/v1/audio-analysis/7t1F2To6T2LN70XqB0q9Gv,304872,4
78,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Pa' Jamaica (Remix),37,304871,7t1F2To6T2LN70XqB0q9Gv,4v25w5u9JmarAGjE3jcByx,0.857,0.981,11,-1.968,0,0.0519,0.189,0.00164,0.692,0.91,116.994,audio_features,7t1F2To6T2LN70XqB0q9Gv,spotify:track:7t1F2To6T2LN70XqB0q9Gv,https://api.spotify.com/v1/tracks/7t1F2To6T2LN70XqB0q9Gv,https://api.spotify.com/v1/audio-analysis/7t1F2To6T2LN70XqB0q9Gv,304872,4
79,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Pa' Jamaica (Remix),37,304871,7t1F2To6T2LN70XqB0q9Gv,4v25w5u9JmarAGjE3jcByx,0.857,0.981,11,-1.968,0,0.0519,0.189,0.00164,0.692,0.91,116.994,audio_features,7t1F2To6T2LN70XqB0q9Gv,spotify:track:7t1F2To6T2LN70XqB0q9Gv,https://api.spotify.com/v1/tracks/7t1F2To6T2LN70XqB0q9Gv,https://api.spotify.com/v1/audio-analysis/7t1F2To6T2LN70XqB0q9Gv,304872,4
80,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Dembow y Reggaeton,49,249743,0BvhrGwe5MtFFf9gMIeWbp,4XVaLKYULaqkqBxYrPz7n6,0.898,0.89,5,-2.155,1,0.0599,0.38,0.0622,0.171,0.672,117.064,audio_features,0BvhrGwe5MtFFf9gMIeWbp,spotify:track:0BvhrGwe5MtFFf9gMIeWbp,https://api.spotify.com/v1/tracks/0BvhrGwe5MtFFf9gMIeWbp,https://api.spotify.com/v1/audio-analysis/0BvhrGwe5MtFFf9gMIeWbp,249744,4
81,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Dembow y Reggaeton,49,249743,0BvhrGwe5MtFFf9gMIeWbp,4XVaLKYULaqkqBxYrPz7n6,0.898,0.89,5,-2.155,1,0.0599,0.38,0.0622,0.171,0.672,117.064,audio_features,0BvhrGwe5MtFFf9gMIeWbp,spotify:track:0BvhrGwe5MtFFf9gMIeWbp,https://api.spotify.com/v1/tracks/0BvhrGwe5MtFFf9gMIeWbp,https://api.spotify.com/v1/audio-analysis/0BvhrGwe5MtFFf9gMIeWbp,249744,4
82,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Dembow y Reggaeton,49,249743,0BvhrGwe5MtFFf9gMIeWbp,4XVaLKYULaqkqBxYrPz7n6,0.898,0.89,5,-2.155,1,0.0599,0.38,0.0622,0.171,0.672,117.064,audio_features,0BvhrGwe5MtFFf9gMIeWbp,spotify:track:0BvhrGwe5MtFFf9gMIeWbp,https://api.spotify.com/v1/tracks/0BvhrGwe5MtFFf9gMIeWbp,https://api.spotify.com/v1/audio-analysis/0BvhrGwe5MtFFf9gMIeWbp,249744,4
83,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Dembow y Reggaeton,49,249743,0BvhrGwe5MtFFf9gMIeWbp,4XVaLKYULaqkqBxYrPz7n6,0.898,0.89,5,-2.155,1,0.0599,0.38,0.0622,0.171,0.672,117.064,audio_features,0BvhrGwe5MtFFf9gMIeWbp,spotify:track:0BvhrGwe5MtFFf9gMIeWbp,https://api.spotify.com/v1/tracks/0BvhrGwe5MtFFf9gMIeWbp,https://api.spotify.com/v1/audio-analysis/0BvhrGwe5MtFFf9gMIeWbp,249744,4
84,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,King Kong,40,192857,0DPMRos0ta6umyGX76gJwv,4XVaLKYULaqkqBxYrPz7n6,0.909,0.611,0,-4.503,1,0.27,0.254,0.0,0.0616,0.355,139.921,audio_features,0DPMRos0ta6umyGX76gJwv,spotify:track:0DPMRos0ta6umyGX76gJwv,https://api.spotify.com/v1/tracks/0DPMRos0ta6umyGX76gJwv,https://api.spotify.com/v1/audio-analysis/0DPMRos0ta6umyGX76gJwv,192857,4
85,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,King Kong,40,192857,0DPMRos0ta6umyGX76gJwv,4XVaLKYULaqkqBxYrPz7n6,0.909,0.611,0,-4.503,1,0.27,0.254,0.0,0.0616,0.355,139.921,audio_features,0DPMRos0ta6umyGX76gJwv,spotify:track:0DPMRos0ta6umyGX76gJwv,https://api.spotify.com/v1/tracks/0DPMRos0ta6umyGX76gJwv,https://api.spotify.com/v1/audio-analysis/0DPMRos0ta6umyGX76gJwv,192857,4
86,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,King Kong,40,192857,0DPMRos0ta6umyGX76gJwv,4XVaLKYULaqkqBxYrPz7n6,0.909,0.611,0,-4.503,1,0.27,0.254,0.0,0.0616,0.355,139.921,audio_features,0DPMRos0ta6umyGX76gJwv,spotify:track:0DPMRos0ta6umyGX76gJwv,https://api.spotify.com/v1/tracks/0DPMRos0ta6umyGX76gJwv,https://api.spotify.com/v1/audio-analysis/0DPMRos0ta6umyGX76gJwv,192857,4
87,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,King Kong,40,192857,0DPMRos0ta6umyGX76gJwv,4XVaLKYULaqkqBxYrPz7n6,0.909,0.611,0,-4.503,1,0.27,0.254,0.0,0.0616,0.355,139.921,audio_features,0DPMRos0ta6umyGX76gJwv,spotify:track:0DPMRos0ta6umyGX76gJwv,https://api.spotify.com/v1/tracks/0DPMRos0ta6umyGX76gJwv,https://api.spotify.com/v1/audio-analysis/0DPMRos0ta6umyGX76gJwv,192857,4
88,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Pa Jamaica (Remix),42,304871,2joDqfk2o1beVXlyaX2NoZ,4XVaLKYULaqkqBxYrPz7n6,0.857,0.981,11,-1.968,0,0.0519,0.189,0.00164,0.692,0.91,116.994,audio_features,2joDqfk2o1beVXlyaX2NoZ,spotify:track:2joDqfk2o1beVXlyaX2NoZ,https://api.spotify.com/v1/tracks/2joDqfk2o1beVXlyaX2NoZ,https://api.spotify.com/v1/audio-analysis/2joDqfk2o1beVXlyaX2NoZ,304872,4
89,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Pa Jamaica (Remix),42,304871,2joDqfk2o1beVXlyaX2NoZ,4XVaLKYULaqkqBxYrPz7n6,0.857,0.981,11,-1.968,0,0.0519,0.189,0.00164,0.692,0.91,116.994,audio_features,2joDqfk2o1beVXlyaX2NoZ,spotify:track:2joDqfk2o1beVXlyaX2NoZ,https://api.spotify.com/v1/tracks/2joDqfk2o1beVXlyaX2NoZ,https://api.spotify.com/v1/audio-analysis/2joDqfk2o1beVXlyaX2NoZ,304872,4
90,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Pa Jamaica (Remix),42,304871,2joDqfk2o1beVXlyaX2NoZ,4XVaLKYULaqkqBxYrPz7n6,0.857,0.981,11,-1.968,0,0.0519,0.189,0.00164,0.692,0.91,116.994,audio_features,2joDqfk2o1beVXlyaX2NoZ,spotify:track:2joDqfk2o1beVXlyaX2NoZ,https://api.spotify.com/v1/tracks/2joDqfk2o1beVXlyaX2NoZ,https://api.spotify.com/v1/audio-analysis/2joDqfk2o1beVXlyaX2NoZ,304872,4
91,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Pa Jamaica (Remix),42,304871,2joDqfk2o1beVXlyaX2NoZ,4XVaLKYULaqkqBxYrPz7n6,0.857,0.981,11,-1.968,0,0.0519,0.189,0.00164,0.692,0.91,116.994,audio_features,2joDqfk2o1beVXlyaX2NoZ,spotify:track:2joDqfk2o1beVXlyaX2NoZ,https://api.spotify.com/v1/tracks/2joDqfk2o1beVXlyaX2NoZ,https://api.spotify.com/v1/audio-analysis/2joDqfk2o1beVXlyaX2NoZ,304872,4
92,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Jalapeño,37,184033,340lZ0e8ZjEXO95qLg44pY,4XVaLKYULaqkqBxYrPz7n6,0.92,0.972,1,-1.798,1,0.174,0.265,0.0121,0.784,0.76,118.979,audio_features,340lZ0e8ZjEXO95qLg44pY,spotify:track:340lZ0e8ZjEXO95qLg44pY,https://api.spotify.com/v1/tracks/340lZ0e8ZjEXO95qLg44pY,https://api.spotify.com/v1/audio-analysis/340lZ0e8ZjEXO95qLg44pY,184034,4
93,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Jalapeño,37,184033,340lZ0e8ZjEXO95qLg44pY,4XVaLKYULaqkqBxYrPz7n6,0.92,0.972,1,-1.798,1,0.174,0.265,0.0121,0.784,0.76,118.979,audio_features,340lZ0e8ZjEXO95qLg44pY,spotify:track:340lZ0e8ZjEXO95qLg44pY,https://api.spotify.com/v1/tracks/340lZ0e8ZjEXO95qLg44pY,https://api.spotify.com/v1/audio-analysis/340lZ0e8ZjEXO95qLg44pY,184034,4
94,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Jalapeño,37,184033,340lZ0e8ZjEXO95qLg44pY,4XVaLKYULaqkqBxYrPz7n6,0.92,0.972,1,-1.798,1,0.174,0.265,0.0121,0.784,0.76,118.979,audio_features,340lZ0e8ZjEXO95qLg44pY,spotify:track:340lZ0e8ZjEXO95qLg44pY,https://api.spotify.com/v1/tracks/340lZ0e8ZjEXO95qLg44pY,https://api.spotify.com/v1/audio-analysis/340lZ0e8ZjEXO95qLg44pY,184034,4
95,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Jalapeño,37,184033,340lZ0e8ZjEXO95qLg44pY,4XVaLKYULaqkqBxYrPz7n6,0.92,0.972,1,-1.798,1,0.174,0.265,0.0121,0.784,0.76,118.979,audio_features,340lZ0e8ZjEXO95qLg44pY,spotify:track:340lZ0e8ZjEXO95qLg44pY,https://api.spotify.com/v1/tracks/340lZ0e8ZjEXO95qLg44pY,https://api.spotify.com/v1/audio-analysis/340lZ0e8ZjEXO95qLg44pY,184034,4
96,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Quitenselo,25,204137,4pG9Ek1iLRuAyw70I0avA3,4XVaLKYULaqkqBxYrPz7n6,0.617,0.924,6,-3.651,0,0.297,0.015,0.685,0.12,0.52,139.48,audio_features,4pG9Ek1iLRuAyw70I0avA3,spotify:track:4pG9Ek1iLRuAyw70I0avA3,https://api.spotify.com/v1/tracks/4pG9Ek1iLRuAyw70I0avA3,https://api.spotify.com/v1/audio-analysis/4pG9Ek1iLRuAyw70I0avA3,204137,4
97,El Alfa,80,2oQX8QiMXOyuqbcZEFsZfm,Quitenselo,25,204137,4pG9Ek1iLRuAyw70I0avA3,4XVaLKYULaqkqBxYrPz7n6,0.617,0.924,6,-3.651,0,0.297,0.015,0.685,0.12,0.52,139.48,audio_features,4pG9Ek1iLRuAyw70I0avA3,spotify:track:4pG9Ek1iLRuAyw70I0avA3,https://api.spotify.com/v1/tracks/4pG9Ek1iLRuAyw70I0avA3,https://api.spotify.com/v1/audio-analysis/4pG9Ek1iLRuAyw70I0avA3,204137,4
98,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Quitenselo,25,204137,4pG9Ek1iLRuAyw70I0avA3,4XVaLKYULaqkqBxYrPz7n6,0.617,0.924,6,-3.651,0,0.297,0.015,0.685,0.12,0.52,139.48,audio_features,4pG9Ek1iLRuAyw70I0avA3,spotify:track:4pG9Ek1iLRuAyw70I0avA3,https://api.spotify.com/v1/tracks/4pG9Ek1iLRuAyw70I0avA3,https://api.spotify.com/v1/audio-analysis/4pG9Ek1iLRuAyw70I0avA3,204137,4
99,Doble T & El Crok,33,3Anf3i96TXH6hfimL1F6MY,Quitenselo,25,204137,4pG9Ek1iLRuAyw70I0avA3,4XVaLKYULaqkqBxYrPz7n6,0.617,0.924,6,-3.651,0,0.297,0.015,0.685,0.12,0.52,139.48,audio_features,4pG9Ek1iLRuAyw70I0avA3,spotify:track:4pG9Ek1iLRuAyw70I0avA3,https://api.spotify.com/v1/tracks/4pG9Ek1iLRuAyw70I0avA3,https://api.spotify.com/v1/audio-analysis/4pG9Ek1iLRuAyw70I0avA3,204137,4
